Encounter.mediaAsset0,Encounter.mediaAsset1,Encounter.mediaAsset2,Encounter.mediaAsset3,Encounter.mediaAsset4,Encounter.mediaAsset5,Encounter.mediaAsset6,Encounter.mediaAsset7,Encounter.mediaAsset8,Encounter.mediaAsset9,Encounter.locationID,Encounter.verbatimLocality,Encounter.decimalLatitude,Encounter.decimalLongitude,Encounter.year,Encounter.month,Encounter.day,Encounter.hour,Encounter.minutes,Encounter.occurrenceRemarks,Encounter.photographer0.fullName,Encounter.photographer0.affiliation,Encounter.photographer0.emailAddress,Encounter.genus,Encounter.specificEpithet,Encounter.submitterX.affiliation,Encounter.submitterX.emailAddress,Encounter.state,Encounter.mediaAsset0.keywords,Encounter.Keywords0,Encounter.Keywords1,Encounter.mediaAsset1.keywords,Encounter.mediaAsset2.keywords,Encounter.mediaAsset3.keywords,Encounter.mediaAsset4.keywords,Encounter.mediaAsset5.keywords,Encounter.mediaAsset6.keywords,Encounter.mediaAsset7.keywords,Encounter.mediaAsset8.keywords,Encounter.mediaAsset9.keywords,Encounter.measurement0,Encounter.measurement1,Encounter.measurement2,Encounter.distinguishingScar,Encounter.livingStatus,Encounter.lifeStage,Encounter.depth,Encounter.behavior,Encounter.sex,Encounter.individualID,Encounter.identificationRemarks,Encounter.informOtherX.affiliation,Encounter.informOtherX.emailAddress,Encounter.informOtherX.fullName,Encounter.submitterOrganization,TissueSample.sampleID
021015_afternoon_20cmlasers_brian_1_-_00_03_27_500_-_830_ID20_box829.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_03_45_500_-_902_ID27_box901.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_03_46_500_-_906_ID30_box906.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_03_52_250_-_929_ID36_box943.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_03_55_250_-_941_ID39_box958.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_01_250_-_965_ID46_box985.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_06_750_-_987_ID51_box1013.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_08_250_-_993_ID55_box1020.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_28_500_-_1074_ID62_box1117.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_43_750_-_1135_ID71_box1181.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_53_750_-_1175_ID77_box1226.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_04_57_750_-_1191_ID77_box1242.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_05_03_500_-_1214_ID83_box1295.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_05_26_500_-_1306_ID104_box1460.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_05_46_500_-_1386_ID120_box1542.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_06_05_500_-_1462_ID126_box1621.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_06_31_750_-_1567_ID130_box1730.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_06_56_00_-_1664_ID141_box1849.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_07_18_500_-_1754_ID144_box1939.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_09_03_500_-_2174_ID159_box2360.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_09_09_750_-_2199_ID161_box2385.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_14_00_-_2696_ID196_box2895.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_07_17_500_-_1750_ID144_box1935.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_26_500_-_2746_ID203_box2953.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_28_250_-_2753_ID203_box2969.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_42_00_-_2808_ID218_box3044.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_45_500_-_2822_ID218_box3067.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_11_46_250_-_2825_ID220_box3071.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_12_18_00_-_2952_ID235_box3217.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_12_39_500_-_3038_ID240_box3306.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_13_54_00_-_3336_ID261_box3650.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_13_56_250_-_3345_ID261_box3667.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_14_32_500_-_3490_ID287_box3845.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_15_18_750_-_3675_ID299_box4037.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_15_56_500_-_3826_ID317_box4190.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_16_19_00_-_3916_ID325_box4280.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_16_28_750_-_3955_ID327_box4319.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_17_03_250_-_4093_ID344_box4472.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_1_-_00_17_10_00_-_4120_ID345_box4499.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
GrouperMoon_2015_3v_F6_1pm5pm_023_-_00_00_17_750_-_71_ID8_box88.jpg,,,,,,,,,,Little Cayman,,,,2015,,,13,,,Berkley,Grouper Moon,Berkley,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_00_04_250_-_17_ID3_box16.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_00_13_750_-_55_ID10_box57.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_00_38_250_-_153_ID18_box162.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_01_29_250_-_357_ID45_box384.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_02_18_250_-_553_ID78_box637.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_02_24_500_-_578_ID82_box666.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_02_49_500_-_678_ID98_box791.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
021015_afternoon_20cmlasers_brian_2_-_00_03_25_500_-_822_ID114_box935.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,10,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_00_32_250_-_129_ID3_box130.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_01_15_750_-_303_ID15_box316.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_01_16_500_-_306_ID14_box320.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_01_45_750_-_423_ID25_box443.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_01_56_500_-_466_ID31_box511.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_02_14_00_-_536_ID43_box652.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_02_21_500_-_566_ID52_box726.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_02_37_750_-_631_ID66_box825.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_02_39_500_-_638_ID66_box840.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_03_13_750_-_775_ID94_box1002.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_03_17_250_-_789_ID99_box1023.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_03_25_00_-_820_ID101_box1054.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_03_49_00_-_916_ID106_box1162.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_04_06_00_-_984_ID113_box1231.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_05_40_00_-_1360_ID150_box1629.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_05_45_750_-_1383_ID153_box1655.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_05_50_00_-_1400_ID157_box1680.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_05_58_00_-_1432_ID156_box1747.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_06_07_250_-_1469_ID160_box1784.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_06_38_00_-_1592_ID178_box1980.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_06_42_250_-_1609_ID178_box1997.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_06_46_500_-_1626_ID178_box2024.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_07_09_250_-_1717_ID191_box2121.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_07_32_500_-_1810_ID205_box2232.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_08_36_00_-_2064_ID238_box2529.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_08_40_00_-_2080_ID243_box2556.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_07_250_-_2189_ID283_box2802.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_10_500_-_2202_ID288_box2838.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_13_500_-_2214_ID289_box2870.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_17_250_-_2229_ID298_box2912.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_24_500_-_2258_ID306_box2977.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_26_500_-_2266_ID312_box2995.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020315_afternoon_20cmlasers_brian_1_-_00_09_30_00_-_2280_ID322_box3029.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,3,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
